email_domain,Company Website,company,industry,mx_provider,leads_count,Website Summary
gattoassociates.com,https://www.gattoassociates.com,Robert Gatto Associate,HR and Recruiting Services,A-record Fallback,3,
gayhartinc.com,https://www.gayhartinc.com,Gayhart and Associates,HR and Recruiting Services,Custom/Self-hosted,3,
gchks.org,https://www.gchks.org,Geary Community Hospital,HR and Recruiting Services,A-record Fallback,1,
geigermoving.com,https://www.geigermoving.com,Geiger Transfer and Storage Co,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
genprotrans.com,https://www.genprotrans.com,Genpro Inc.,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
geodyne.com,https://www.geodyne.com,Geodyne Transport,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
gerardstewart.com,https://www.gerardstewart.com,Gerard Stewart,HR and Recruiting Services,Custom/Self-hosted,3,
gerbermoving.com,https://www.gerbermoving.com,Gerber Moving & Storage,Freight Hauling (Rail and Truck),GoDaddy,3,
getquest.com,https://www.getquest.com,Quest Groups,HR and Recruiting Services,Google Workspace,2,
gfreight.com,https://www.gfreight.com,"General Freight Services, Inc.",Freight Hauling (Rail and Truck),A-record Fallback,3,
gilcotrucking.com,https://www.gilcotrucking.com,Gilco Trucking,Transportation & Storage Other,Custom/Self-hosted,3,
glaciersales.com,https://www.glaciersales.com,"Glacier Sales, Inc.",Transportation & Storage Other,Custom/Self-hosted,3,
global-one-logistics.com,https://www.global-one-logistics.com,Global One Logistics,Warehousing and Storage,Custom/Self-hosted,3,
globalresearchnet.com,https://www.globalresearchnet.com,Global Research,HR and Recruiting Services,Custom/Self-hosted,3,
globaltravelink.com,https://www.globaltravelink.com,Kewalran and Son Inc,HR and Recruiting Services,Custom/Self-hosted,3,
glt-inc.com,https://www.glt-inc.com,Ground Logistics & Transportation Inc,Freight Hauling (Rail and Truck),Google Workspace,2,
gmcomputergroup.com,https://www.gmcomputergroup.com,G M Computer Group,HR and Recruiting Services,Custom/Self-hosted,3,
go-vango.com,https://www.go-vango.com,Yellow Transportation Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
go21.org,https://www.go21.org,Growth Options For the 21St Century,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
gocge.com,https://www.gocge.com,Central Global Express,Transportation & Storage Other,Custom/Self-hosted,1,
goldenassociatesinc.com,https://www.goldenassociatesinc.com,"Golden & Associates, Inc.",HR and Recruiting Services,Yahoo,2,
gordonswd.com,https://www.gordonswd.com,"Gordon'S Window Decor, Inc.",Freight Hauling (Rail and Truck),Google Workspace,1,
goshencoach.com,https://www.goshencoach.com,"Goshen Coach, Inc.",Transportation & Storage Other,A-record Fallback,3,
gosmartmove.com,https://www.gosmartmove.com,Smart Move Inc.,Warehousing and Storage,A-record Fallback,3,
gpallied.com,https://www.gpallied.com,GPAllied,HR and Recruiting Services,Custom/Self-hosted,3,
gr-morris.com,https://www.gr-morris.com,Gr Morris & Associates Inc,HR and Recruiting Services,A-record Fallback,3,
gradstaff.com,https://www.gradstaff.com,GradStaff,HR and Recruiting Services,A-record Fallback,3,
graftoninc.com,https://www.graftoninc.com,"Grafton Staffing, Inc.",HR and Recruiting Services,Google Workspace,3,"Summary: Grafton Companies provides staffing solutions focused on technology, science, engineering, and construction. They deliver IT talent to drive digital transformation, including software development (full-stack developers and engineers), programming language specialists (Java, Python, JavaScript, C++, and emerging languages), infrastructure & operations (system administrators, cloud engineers, DevOps), and security & cybersecurity (cybersecurity experts, ethical hackers, security engineers). They emphasize rapid response, affordable solutions, flexible staffing tailored to client needs, and 24-hour support. They report impact metrics: 40% productivity backlog reduction through timely staffing; 0 compliance violations in annual vendor audits; 100% compliance with background checks, E-Verify, and onboarding requirements; 98% of placements meet or exceed expectations. They are a GSA-approved vendor and Woman Business Enterprise, providing personnel to multiple government agencies (Air Force, Army, Navy) nationwide. They operate as a staffing provider with 40+ years of experience, offering services under professional services, science, engineering, and construction. They target employers and job seekers; they position themselves as a source for IT talent that drives results. Explicit ICP details or target buyer characteristics beyond “employers seeking IT talent” are not provided. Geographic scope includes nationwide U.S. government deployments; no additional geographic limitations are stated. They do not provide explicit pricing models or contract structures beyond “competitive pricing” and “flexible staffing approaches.” They list awards and accreditations: IBM Entrepreneur of the Year, INC 500 Fastest Growing Company, Ernst Young Entrepreneur of the Year Finalist, Ingram’s Fastest Growing Firm (12 Times), Kansas City Chamber of Commerce Top 10 Firm. If ICP, specialization, differentiation, geography scale, or proof are not provided, they are not explicitly stated beyond the information above."
gramannrl.com,https://www.gramannrl.com,Perfect Hair,HR and Recruiting Services,A-record Fallback,3,
granduniontours.com,https://www.granduniontours.com,Grand Union Travel,HR and Recruiting Services,Custom/Self-hosted,3,
gravytrainllc.com,https://www.gravytrainllc.com,Gravytrain Express Llc,Freight Hauling (Rail and Truck),Google Workspace,3,"Gravytrain Express LLC provides semi truck repairs and trucking/hauling services in Lewistown, Pennsylvania. The company is a family-owned business started in 1985 with over 45 years of trucking experience. Its drivers are trained employees rather than contractors. The firm offers local and long-distance freight services using a fleet of big rigs capable of hauling freight to all 48 contiguous states. They are an exclusive dealer in the area for Blaschak Coal and deliver coal locally. Services include semi truck repairs for semi trucks, trailers, and RVs, with routine maintenance and major engine repairs for gas or diesel vehicles; they specialize in diesel engine repairs but can repair and maintain all makes and models of semi trucks and recreational vehicles. If a vehicle is inoperable, they partner with local towing companies to move it to a location for repairs. They also invite individuals to become Gravytrain Express truck drivers and provide contact details for customer service and the garage. The business serves Perry, Juniata, Huntingdon, Mifflin, Snyder, and Centre Counties. Location is 65 Gravy Train Ln, Lewistown, PA 17044, with phone numbers 717-242-8515 (customer service) and 717-242-6478 (garage). Hours are Mon–Fri 8:00 am–5:00 pm, Sat 8:00 am–12:00 pm, Sun closed. The site notes that all drivers are licensed and insured and that they are a member of the Juniata River Valley Chamber of Commerce. Explicit differentiation includes being a family-owned firm with trained employee drivers (not contractors) and exclusive Blaschak Coal delivery in the local area. The page does not provide pricing details, contract structures, or explicit ICP beyond indicating ideal drivers and local/commercial customers; it states “For semi truck repairs and coal delivery, we proudly serve” specific counties, but does not provide broader geographic limitations beyond the 48 contiguous states for freight hauling. It does not provide case examples, certifications beyond driver licensing and insurance, or specific buyer roles beyond “drivers” and “customer service.”"
greatcities.com,https://www.greatcities.com,Great Cities Travel,HR and Recruiting Services,Custom/Self-hosted,3,
greatgetaway.com,https://www.greatgetaway.com,Great Getaways Dream,HR and Recruiting Services,Custom/Self-hosted,3,
greatlakestruck.com,https://www.gltrucking.com,Great Lakes Peterbilt,Freight Hauling (Rail and Truck),A-record Fallback,1,
greenbrierselfstorage.com,https://www.greenbrierselfstorage.com,Greenbrier Self Storage,Warehousing and Storage,A-record Fallback,3,
grnclevelandws.com,https://www.grnclevelandws.com,Global Recruiters of Cleveland-Westside,HR and Recruiting Services,A-record Fallback,3,
grnmadison.com,https://www.grnmadison.com,Global Recruiters of Madison,HR and Recruiting Services,Custom/Self-hosted,3,
grobardassociates.com,https://www.grobardassociates.com,Grobard & Associates,HR and Recruiting Services,A-record Fallback,3,
groupjonathan.com,https://www.groupjonathan.com,The Jonathan Group,HR and Recruiting Services,A-record Fallback,3,
gstts.com,https://www.gstts.com,GTTS,Transportation & Storage Other,A-record Fallback,3,
gtsideal.com,https://www.gtsideal.com,Gateway Terminal Services,Warehousing and Storage,Custom/Self-hosted,3,
gttours.com,https://www.gttours.com,G T Tours,Transportation & Storage Other,Custom/Self-hosted,3,
h1bjobs.com,https://www.h1bjobs.com,H1Bjobs,HR and Recruiting Services,A-record Fallback,3,
haltmedical.com,https://www.haltmedical.com,Halt Medical,HR and Recruiting Services,A-record Fallback,1,
hamilton-chase.com,https://www.hamilton-chase.com,"Hamilton-Chase & Associates, Inc.",HR and Recruiting Services,Custom/Self-hosted,3,
hammelltransport.com,https://www.hammelltransport.com,Hammell Transport Service Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
hamptongrp.com,https://www.hamptongrp.com,The Hampton Group,HR and Recruiting Services,A-record Fallback,3,
hanrattyassoc.com,https://www.hanrattyassoc.com,Hanratty,HR and Recruiting Services,Custom/Self-hosted,3,
harper-aviation.com,https://www.harper-aviation.com,The Harper Aviation,Air Couriers and Cargo Services,Google Workspace,3,
hartandhartinc.com,https://www.hartandhartinc.com,Hart & Hart Inc,HR and Recruiting Services,Custom/Self-hosted,3,
hartleyandassociates.com,https://www.hartleyandassociates.com,Hartley & Associates,HR and Recruiting Services,A-record Fallback,3,
hartstaffing.com,https://www.hartstaffing.com,Hart Personnel,HR and Recruiting Services,GoDaddy,3,
hatchetttransportation.com,https://www.hatchetttransportation.com,Hatchett Transportation Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
hawkfreight.com,https://www.hawkfreight.com,Hawk Freight Svc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
haydenhr.com,https://www.haydenhr.com,Hayden Resources Inc.,HR and Recruiting Services,Custom/Self-hosted,3,
hayneswhaley.com,https://www.hayneswhaley.com,Haynes Whaley and Associates,HR and Recruiting Services,A-record Fallback,1,"Summary:
Haynes Whaley is a professional services firm whose explicit offerings are not provided in the text excerpt. The page does not state concrete services, programs, or offerings in detail, nor does it define an ideal customer profile (ICP), core specialization, or primary focus. There is no explicit information about industries served, sectors, or company categories, nor targeted buyer roles or departments. The excerpt does not specify a delivery model, engagement structure, pricing model, contract structure, geographic markets, or market limitations. No years, metrics, case examples, certifications, rankings, or proof are mentioned. Consequently, the ICP, specialization, differentiation, geography, scale, and proofs are not provided."
